a_hat,b_hat,sigma1_hat,nll,success,case,df
5.0,0.15062446811538485,1e-06,259.488483741841,True,"a=5, b=0.9, s1=1",
5.0,0.6251702322170846,1e-06,262.99568448578333,True,"a=5, b=0.9, s1=1",
5.0,1.8648090521482739,1e-06,269.21711212926016,True,"a=5, b=0.9, s1=1",
5.0,3.7399574811288163,1e-06,266.43815955839614,True,"a=5, b=0.9, s1=1",
5.0,0.6733391199293796,1e-06,261.8928437513157,True,"a=5, b=0.9, s1=1",
5.0,2.426326902118333,1e-06,262.73094526187197,True,"a=5, b=0.9, s1=1",
5.0,1.1502131986501152,1e-06,260.51908743989975,True,"a=5, b=0.9, s1=1",
5.0,-0.5129262105527331,1e-06,269.1624246096892,True,"a=5, b=0.9, s1=1",
5.0,0.12309622680351409,1e-06,262.6628590514634,False,"a=5, b=0.9, s1=1",
5.0,0.759627148821538,1e-06,261.49795605460963,True,"a=5, b=0.9, s1=1",
5.0,0.4047475485560097,1e-06,262.391566762558,True,"a=5, b=0.9, s1=1",
5.0,1.48921443505854,1e-06,262.34024380064835,True,"a=5, b=0.9, s1=1",
5.0,-0.03958272475934548,1e-06,265.6979017297292,True,"a=5, b=0.9, s1=1",
5.0,1.6884002228270951,1e-06,262.58550977047844,True,"a=5, b=0.9, s1=1",
5.0,2.436044796971334,1e-06,265.89440475771033,True,"a=5, b=0.9, s1=1",
5.0,2.6982556775453417,1e-06,267.86049851937184,True,"a=5, b=0.9, s1=1",
5.0,1.4282595969003296,1e-06,262.6227362788886,True,"a=5, b=0.9, s1=1",
5.0,1.7835927705798462,1e-06,261.2947874431977,True,"a=5, b=0.9, s1=1",
5.0,1.5150421032589887,1e-06,270.9372996842468,False,"a=5, b=0.9, s1=1",
5.0,1.8827970253044084,1e-06,262.46485367936725,True,"a=5, b=0.9, s1=1",
5.0,0.014438908741479888,1e-06,263.0953377934245,True,"a=5, b=0.9, s1=1",
5.0,0.29808636019768364,1e-06,269.61557547783855,True,"a=5, b=0.9, s1=1",
5.0,0.9997530270235644,1e-06,259.2244466169535,False,"a=5, b=0.9, s1=1",
5.0,0.013228061523947987,1e-06,265.1996049613498,True,"a=5, b=0.9, s1=1",
5.0,0.4867940518629058,1e-06,258.93361220379273,True,"a=5, b=0.9, s1=1",
5.0,2.1740871188722495,1e-06,264.68259293490416,True,"a=5, b=0.9, s1=1",
5.0,0.7576562193492139,1e-06,270.4031152164642,True,"a=5, b=0.9, s1=1",
5.0,2.965800489328198,1e-06,263.5981574029695,True,"a=5, b=0.9, s1=1",
